연도,월,일,시간,지역,태양광발전량(MWh)
2022,12,2,23,부산시,0.71
2022,12,2,24,부산시,0.01
2022,12,3,1,경기도,1.51
2022,12,3,2,경기도,0.13
2022,12,3,3,경기도,0
2022,12,3,4,경기도,0
2022,12,3,5,경기도,0
2022,12,3,6,경기도,0
2022,12,3,7,경기도,0
2022,12,3,8,경기도,0.01
2022,12,3,9,경기도,1.25
2022,12,3,10,경기도,3.62
2022,12,3,11,경기도,11.48
2022,12,3,12,경기도,47.22
2022,12,3,13,경기도,77.1
2022,12,3,14,경기도,71.08
2022,12,3,15,경기도,57.54
2022,12,3,16,경기도,39.87
2022,12,3,17,경기도,12.7
2022,12,3,18,경기도,4.23
2022,12,3,19,경기도,9.8
2022,12,3,20,경기도,8.57
2022,12,3,21,경기도,6.44
2022,12,3,22,경기도,6.08
2022,12,3,23,경기도,1.37
2022,12,3,24,경기도,0.02
2022,12,3,1,강원도,0.55
2022,12,3,2,강원도,0.03
2022,12,3,3,강원도,0
2022,12,3,4,강원도,0
2022,12,3,5,강원도,0
2022,12,3,6,강원도,0
2022,12,3,7,강원도,0
2022,12,3,8,강원도,1.21
2022,12,3,9,강원도,21.78
2022,12,3,10,강원도,51.95
2022,12,3,11,강원도,64.54
2022,12,3,12,강원도,89.66
2022,12,3,13,강원도,89.21
2022,12,3,14,강원도,88.67
2022,12,3,15,강원도,82.69
2022,12,3,16,강원도,56.07
2022,12,3,17,강원도,20.87
2022,12,3,18,강원도,12.21
2022,12,3,19,강원도,23.72
2022,12,3,20,강원도,22.1
2022,12,3,21,강원도,10.33
2022,12,3,22,강원도,5.07
2022,12,3,23,강원도,2.21
2022,12,3,24,강원도,0.61
2022,12,3,1,경상남도,1.4
2022,12,3,2,경상남도,0.68
2022,12,3,3,경상남도,0.65
2022,12,3,4,경상남도,0.59
2022,12,3,5,경상남도,0.59
2022,12,3,6,경상남도,0.59
2022,12,3,7,경상남도,0.26
2022,12,3,8,경상남도,3.56
2022,12,3,9,경상남도,47.51
2022,12,3,10,경상남도,113.87
2022,12,3,11,경상남도,108.39
2022,12,3,12,경상남도,106.86
2022,12,3,13,경상남도,131.88
2022,12,3,14,경상남도,104.34
2022,12,3,15,경상남도,84.12
2022,12,3,16,경상남도,67.18
2022,12,3,17,경상남도,24.91
2022,12,3,18,경상남도,9.62
2022,12,3,19,경상남도,16.71
2022,12,3,20,경상남도,14.32
2022,12,3,21,경상남도,9.35
2022,12,3,22,경상남도,5.03
2022,12,3,23,경상남도,2.41
2022,12,3,24,경상남도,1.01
2022,12,3,1,경상북도,2.76
2022,12,3,2,경상북도,0.81
2022,12,3,3,경상북도,0.07
2022,12,3,4,경상북도,0
2022,12,3,5,경상북도,0
2022,12,3,6,경상북도,0
2022,12,3,7,경상북도,0
2022,12,3,8,경상북도,4.5
2022,12,3,9,경상북도,73.14
2022,12,3,10,경상북도,181.78
2022,12,3,11,경상북도,160.77
2022,12,3,12,경상북도,184.25
2022,12,3,13,경상북도,181.72
2022,12,3,14,경상북도,128.28
2022,12,3,15,경상북도,79.68
2022,12,3,16,경상북도,60.72
2022,12,3,17,경상북도,19.16
2022,12,3,18,경상북도,10.36
2022,12,3,19,경상북도,28.59
2022,12,3,20,경상북도,44.23
2022,12,3,21,경상북도,35.7
2022,12,3,22,경상북도,20.3
2022,12,3,23,경상북도,5.92
2022,12,3,24,경상북도,2.53
2022,12,3,1,전라남도,5.03
2022,12,3,2,전라남도,1.28
2022,12,3,3,전라남도,0.17
2022,12,3,4,전라남도,0.01
2022,12,3,5,전라남도,0
2022,12,3,6,전라남도,0
2022,12,3,7,전라남도,0
2022,12,3,8,전라남도,7.46
2022,12,3,9,전라남도,84.25
2022,12,3,10,전라남도,111.55
2022,12,3,11,전라남도,167.25
2022,12,3,12,전라남도,205.09
2022,12,3,13,전라남도,254.48
2022,12,3,14,전라남도,335.48
2022,12,3,15,전라남도,267.32
2022,12,3,16,전라남도,146.83
2022,12,3,17,전라남도,65.23
2022,12,3,18,전라남도,376.82
2022,12,3,19,전라남도,139.54
2022,12,3,20,전라남도,48.04
2022,12,3,21,전라남도,27.5
2022,12,3,22,전라남도,7.06
2022,12,3,23,전라남도,2.19
2022,12,3,24,전라남도,0.48
2022,12,3,1,전라북도,1.2
2022,12,3,2,전라북도,0.61
2022,12,3,3,전라북도,0.53
2022,12,3,4,전라북도,0.22
2022,12,3,5,전라북도,0.2
2022,12,3,6,전라북도,0.03
2022,12,3,7,전라북도,0
2022,12,3,8,전라북도,4.4
2022,12,3,9,전라북도,55.87
2022,12,3,10,전라북도,84
2022,12,3,11,전라북도,100.46
2022,12,3,12,전라북도,95.28
2022,12,3,13,전라북도,90.58
2022,12,3,14,전라북도,66.95
2022,12,3,15,전라북도,80.06
2022,12,3,16,전라북도,55.54
2022,12,3,17,전라북도,23.71
2022,12,3,18,전라북도,25.48
2022,12,3,19,전라북도,19.58
2022,12,3,20,전라북도,17.95
2022,12,3,21,전라북도,3.27
2022,12,3,22,전라북도,1.52
2022,12,3,23,전라북도,0.88
2022,12,3,24,전라북도,0.41
2022,12,3,1,충청남도,4.47
2022,12,3,2,충청남도,0.96
2022,12,3,3,충청남도,0.1
2022,12,3,4,충청남도,0
2022,12,3,5,충청남도,0
2022,12,3,6,충청남도,0
2022,12,3,7,충청남도,0
2022,12,3,8,충청남도,0.31
2022,12,3,9,충청남도,9.79
2022,12,3,10,충청남도,36.57
2022,12,3,11,충청남도,54.26
2022,12,3,12,충청남도,124.48
2022,12,3,13,충청남도,153.13
2022,12,3,14,충청남도,140.08
2022,12,3,15,충청남도,128.52
2022,12,3,16,충청남도,85.41
2022,12,3,17,충청남도,59.6
2022,12,3,18,충청남도,66.3
2022,12,3,19,충청남도,73.68
2022,12,3,20,충청남도,40.82
2022,12,3,21,충청남도,23.94
2022,12,3,22,충청남도,4.82
2022,12,3,23,충청남도,1.52
2022,12,3,24,충청남도,0.22
2022,12,3,1,충청북도,0.9
2022,12,3,2,충청북도,0.14
2022,12,3,3,충청북도,0.05
2022,12,3,4,충청북도,0.26
2022,12,3,5,충청북도,0.26
2022,12,3,6,충청북도,0.27
2022,12,3,7,충청북도,0.15
2022,12,3,8,충청북도,0.41
2022,12,3,9,충청북도,6.39
2022,12,3,10,충청북도,14.43
2022,12,3,11,충청북도,16.25
2022,12,3,12,충청북도,22.8
2022,12,3,13,충청북도,19.68
2022,12,3,14,충청북도,21.54
2022,12,3,15,충청북도,24.62
2022,12,3,16,충청북도,22.9
2022,12,3,17,충청북도,10.56
2022,12,3,18,충청북도,10.21
2022,12,3,19,충청북도,5.48
2022,12,3,20,충청북도,4.17
2022,12,3,21,충청북도,1.21
2022,12,3,22,충청북도,0.1
2022,12,3,23,충청북도,0
2022,12,3,24,충청북도,0
2022,12,3,1,제주도,0
2022,12,3,2,제주도,0.19
2022,12,3,3,제주도,0.2
2022,12,3,4,제주도,0.16
2022,12,3,5,제주도,0.07
2022,12,3,6,제주도,0.02
2022,12,3,7,제주도,0.14
2022,12,3,8,제주도,0.1
2022,12,3,9,제주도,3.48
2022,12,3,10,제주도,32.07
2022,12,3,11,제주도,56.26
2022,12,3,12,제주도,25.53
2022,12,3,13,제주도,27.17
2022,12,3,14,제주도,22.46
2022,12,3,15,제주도,19.64
2022,12,3,16,제주도,15.85
2022,12,3,17,제주도,4.09
2022,12,3,18,제주도,3.32
2022,12,3,19,제주도,1.17
2022,12,3,20,제주도,0.99
2022,12,3,21,제주도,0.12
2022,12,3,22,제주도,0
2022,12,3,23,제주도,0
2022,12,3,24,제주도,0
2022,12,3,1,서울시,0
2022,12,3,2,서울시,0
2022,12,3,3,서울시,0
2022,12,3,4,서울시,0
2022,12,3,5,서울시,0
2022,12,3,6,서울시,0
2022,12,3,7,서울시,0
2022,12,3,8,서울시,0
2022,12,3,9,서울시,0.06
2022,12,3,10,서울시,0.33
2022,12,3,11,서울시,2.01
2022,12,3,12,서울시,5.26
2022,12,3,13,서울시,8.6
2022,12,3,14,서울시,5.58
2022,12,3,15,서울시,3.09
2022,12,3,16,서울시,1.88
2022,12,3,17,서울시,0.64
2022,12,3,18,서울시,0
2022,12,3,19,서울시,0.05
2022,12,3,20,서울시,0.05
2022,12,3,21,서울시,0.02
2022,12,3,22,서울시,0
2022,12,3,23,서울시,0
2022,12,3,24,서울시,0
2022,12,3,1,인천시,0.5
2022,12,3,2,인천시,0
2022,12,3,3,인천시,0
2022,12,3,4,인천시,0
2022,12,3,5,인천시,0
2022,12,3,6,인천시,0
2022,12,3,7,인천시,0
2022,12,3,8,인천시,0
2022,12,3,9,인천시,0.23
2022,12,3,10,인천시,1.44
2022,12,3,11,인천시,5.69
2022,12,3,12,인천시,16.08
2022,12,3,13,인천시,16.72
2022,12,3,14,인천시,14.33
2022,12,3,15,인천시,13.44
2022,12,3,16,인천시,7.39
2022,12,3,17,인천시,1.88
2022,12,3,18,인천시,1.79
2022,12,3,19,인천시,1.94
2022,12,3,20,인천시,1.62
2022,12,3,21,인천시,0.62
2022,12,3,22,인천시,0.33
2022,12,3,23,인천시,4.52
2022,12,3,24,인천시,3.99
2022,12,3,1,대전시,0
2022,12,3,2,대전시,0
2022,12,3,3,대전시,0
2022,12,3,4,대전시,0
2022,12,3,5,대전시,0
2022,12,3,6,대전시,0
2022,12,3,7,대전시,0
2022,12,3,8,대전시,0.01
2022,12,3,9,대전시,0.2
2022,12,3,10,대전시,0.39
2022,12,3,11,대전시,1.12
2022,12,3,12,대전시,0.96
2022,12,3,13,대전시,0.91
2022,12,3,14,대전시,2.79
2022,12,3,15,대전시,1.4
2022,12,3,16,대전시,0.92
2022,12,3,17,대전시,0.29
2022,12,3,18,대전시,0
2022,12,3,19,대전시,0
2022,12,3,20,대전시,0
2022,12,3,21,대전시,0
2022,12,3,22,대전시,0
2022,12,3,23,대전시,0
2022,12,3,24,대전시,0
2022,12,3,1,광주시,0
2022,12,3,2,광주시,0
2022,12,3,3,광주시,0
2022,12,3,4,광주시,0
2022,12,3,5,광주시,0
2022,12,3,6,광주시,0
2022,12,3,7,광주시,0
2022,12,3,8,광주시,0.19
2022,12,3,9,광주시,1.8
2022,12,3,10,광주시,3.88
2022,12,3,11,광주시,9.55
2022,12,3,12,광주시,11.96
2022,12,3,13,광주시,6.81
2022,12,3,14,광주시,19.77
2022,12,3,15,광주시,11.52
2022,12,3,16,광주시,5.09
2022,12,3,17,광주시,1.87
2022,12,3,18,광주시,2.08
2022,12,3,19,광주시,1.45
2022,12,3,20,광주시,0.84
2022,12,3,21,광주시,0.21
2022,12,3,22,광주시,0.06
2022,12,3,23,광주시,0
2022,12,3,24,광주시,0
2022,12,3,1,대구시,0
2022,12,3,2,대구시,0
2022,12,3,3,대구시,0
2022,12,3,4,대구시,0
2022,12,3,5,대구시,0
2022,12,3,6,대구시,0
2022,12,3,7,대구시,0
2022,12,3,8,대구시,0.29
2022,12,3,9,대구시,6.35
2022,12,3,10,대구시,16.46
2022,12,3,11,대구시,23.37
2022,12,3,12,대구시,23.98
2022,12,3,13,대구시,23.88
2022,12,3,14,대구시,20.1
2022,12,3,15,대구시,11.03
2022,12,3,16,대구시,9.67
2022,12,3,17,대구시,2.11
2022,12,3,18,대구시,0.94
2022,12,3,19,대구시,0.61
2022,12,3,20,대구시,2.74
2022,12,3,21,대구시,2.59
2022,12,3,22,대구시,2.38
2022,12,3,23,대구시,0.38
2022,12,3,24,대구시,0.04
2022,12,3,1,세종시,0
2022,12,3,2,세종시,0
2022,12,3,3,세종시,0
2022,12,3,4,세종시,0
2022,12,3,5,세종시,0
2022,12,3,6,세종시,0
2022,12,3,7,세종시,0
2022,12,3,8,세종시,0.01
2022,12,3,9,세종시,0.09
2022,12,3,10,세종시,0.77
2022,12,3,11,세종시,1.79
2022,12,3,12,세종시,1.45
2022,12,3,13,세종시,2.39
2022,12,3,14,세종시,3.96
2022,12,3,15,세종시,3.52
2022,12,3,16,세종시,1.98
2022,12,3,17,세종시,0.64
2022,12,3,18,세종시,1.06
2022,12,3,19,세종시,0.05
2022,12,3,20,세종시,0
2022,12,3,21,세종시,0
2022,12,3,22,세종시,0
2022,12,3,23,세종시,0
2022,12,3,24,세종시,0
2022,12,3,1,울산시,0.02
2022,12,3,2,울산시,0
2022,12,3,3,울산시,0
2022,12,3,4,울산시,0
2022,12,3,5,울산시,0
2022,12,3,6,울산시,0
2022,12,3,7,울산시,0
2022,12,3,8,울산시,0.45
2022,12,3,9,울산시,4.54
2022,12,3,10,울산시,11.76
2022,12,3,11,울산시,14.36
2022,12,3,12,울산시,11.01
2022,12,3,13,울산시,13.19
2022,12,3,14,울산시,16.06
2022,12,3,15,울산시,11.18
2022,12,3,16,울산시,5.99
2022,12,3,17,울산시,1.48
2022,12,3,18,울산시,0.26
2022,12,3,19,울산시,0.2
2022,12,3,20,울산시,0.23
2022,12,3,21,울산시,0.06
2022,12,3,22,울산시,0.01
2022,12,3,23,울산시,0.01
2022,12,3,24,울산시,0
2022,12,3,1,부산시,0
2022,12,3,2,부산시,0
2022,12,3,3,부산시,0
2022,12,3,4,부산시,0
2022,12,3,5,부산시,0
2022,12,3,6,부산시,0
2022,12,3,7,부산시,0
2022,12,3,8,부산시,1.04
2022,12,3,9,부산시,12.72
2022,12,3,10,부산시,28.03
2022,12,3,11,부산시,21.42
2022,12,3,12,부산시,11.52
2022,12,3,13,부산시,13.9
2022,12,3,14,부산시,15.68
2022,12,3,15,부산시,17.61
2022,12,3,16,부산시,7.92
2022,12,3,17,부산시,3.73
2022,12,3,18,부산시,1.09
2022,12,3,19,부산시,1.04
2022,12,3,20,부산시,1.19
2022,12,3,21,부산시,0.34
2022,12,3,22,부산시,0
2022,12,3,23,부산시,0
2022,12,3,24,부산시,0
2022,12,4,1,경기도,0
2022,12,4,2,경기도,0
2022,12,4,3,경기도,0
2022,12,4,4,경기도,0
2022,12,4,5,경기도,0
2022,12,4,6,경기도,0
2022,12,4,7,경기도,0
2022,12,4,8,경기도,0.62
2022,12,4,9,경기도,17.25
2022,12,4,10,경기도,41.23
2022,12,4,11,경기도,67.01
2022,12,4,12,경기도,94.36
2022,12,4,13,경기도,100.69
2022,12,4,14,경기도,69.13
2022,12,4,15,경기도,49.28
2022,12,4,16,경기도,32.6
2022,12,4,17,경기도,11.97
2022,12,4,18,경기도,5.22
2022,12,4,19,경기도,11.97
2022,12,4,20,경기도,11.69
2022,12,4,21,경기도,8.75
2022,12,4,22,경기도,5.63
2022,12,4,23,경기도,1.34
2022,12,4,24,경기도,0.2
2022,12,4,1,강원도,0.26
2022,12,4,2,강원도,0.01
2022,12,4,3,강원도,0
2022,12,4,4,강원도,0
2022,12,4,5,강원도,0
2022,12,4,6,강원도,0
2022,12,4,7,강원도,0
2022,12,4,8,강원도,1.95
2022,12,4,9,강원도,39.29
2022,12,4,10,강원도,99.39
2022,12,4,11,강원도,117.62
2022,12,4,12,강원도,156.52
2022,12,4,13,강원도,168.66
2022,12,4,14,강원도,130.82
2022,12,4,15,강원도,84.23
2022,12,4,16,강원도,52.1
2022,12,4,17,강원도,21.26
2022,12,4,18,강원도,16.28
2022,12,4,19,강원도,50.94
2022,12,4,20,강원도,59.92
2022,12,4,21,강원도,29.78
2022,12,4,22,강원도,7.44
2022,12,4,23,강원도,1.28
2022,12,4,24,강원도,0.1
2022,12,4,1,경상남도,0.6
2022,12,4,2,경상남도,0.56
2022,12,4,3,경상남도,0.6
2022,12,4,4,경상남도,0.59
2022,12,4,5,경상남도,0.59
2022,12,4,6,경상남도,0.59
2022,12,4,7,경상남도,0.13
2022,12,4,8,경상남도,2.76
2022,12,4,9,경상남도,47.19
2022,12,4,10,경상남도,138
2022,12,4,11,경상남도,167.06
2022,12,4,12,경상남도,168.91
2022,12,4,13,경상남도,146.12
2022,12,4,14,경상남도,150.15
2022,12,4,15,경상남도,124.11
2022,12,4,16,경상남도,76.62
2022,12,4,17,경상남도,25.57
2022,12,4,18,경상남도,10.13
2022,12,4,19,경상남도,23.12
2022,12,4,20,경상남도,30.81
2022,12,4,21,경상남도,20.71
2022,12,4,22,경상남도,9.1
2022,12,4,23,경상남도,3.15
2022,12,4,24,경상남도,1.43
2022,12,4,1,경상북도,0.95
2022,12,4,2,경상북도,0.13
2022,12,4,3,경상북도,0
2022,12,4,4,경상북도,0.01
2022,12,4,5,경상북도,0
2022,12,4,6,경상북도,0
2022,12,4,7,경상북도,0
2022,12,4,8,경상북도,6.18
2022,12,4,9,경상북도,74.36
2022,12,4,10,경상북도,149.81
2022,12,4,11,경상북도,197.32
2022,12,4,12,경상북도,202.88
2022,12,4,13,경상북도,207.86
2022,12,4,14,경상북도,187.95
2022,12,4,15,경상북도,110.21
2022,12,4,16,경상북도,53.24
2022,12,4,17,경상북도,17.86
2022,12,4,18,경상북도,13.16
2022,12,4,19,경상북도,35.45
2022,12,4,20,경상북도,56.46
2022,12,4,21,경상북도,47.09
2022,12,4,22,경상북도,25.8
2022,12,4,23,경상북도,7.31
2022,12,4,24,경상북도,2.22
2022,12,4,1,전라남도,0.01
2022,12,4,2,전라남도,0
2022,12,4,3,전라남도,0
2022,12,4,4,전라남도,0
2022,12,4,5,전라남도,0
2022,12,4,6,전라남도,0
2022,12,4,7,전라남도,0
2022,12,4,8,전라남도,10.53
2022,12,4,9,전라남도,203.02
2022,12,4,10,전라남도,557.35
2022,12,4,11,전라남도,458.51
2022,12,4,12,전라남도,529.68
2022,12,4,13,전라남도,558.83
2022,12,4,14,전라남도,543.47
2022,12,4,15,전라남도,466.99
2022,12,4,16,전라남도,292.7
2022,12,4,17,전라남도,125.43
2022,12,4,18,전라남도,401.11
2022,12,4,19,전라남도,480.37
2022,12,4,20,전라남도,426.23
2022,12,4,21,전라남도,221.58
2022,12,4,22,전라남도,89.01
2022,12,4,23,전라남도,26.47
2022,12,4,24,전라남도,13.21
2022,12,4,1,전라북도,0.5
2022,12,4,2,전라북도,0.35
2022,12,4,3,전라북도,0.43
2022,12,4,4,전라북도,0.02
2022,12,4,5,전라북도,0
2022,12,4,6,전라북도,0
2022,12,4,7,전라북도,0
2022,12,4,8,전라북도,5.5
2022,12,4,9,전라북도,96.69
2022,12,4,10,전라북도,203.38
2022,12,4,11,전라북도,180.63
2022,12,4,12,전라북도,221.71
2022,12,4,13,전라북도,203
2022,12,4,14,전라북도,145.69
2022,12,4,15,전라북도,98.16
2022,12,4,16,전라북도,68.06
2022,12,4,17,전라북도,25.5
2022,12,4,18,전라북도,31.08
2022,12,4,19,전라북도,43.59
2022,12,4,20,전라북도,38.73
2022,12,4,21,전라북도,23.5
2022,12,4,22,전라북도,6.04
2022,12,4,23,전라북도,1.66
2022,12,4,24,전라북도,0.62
2022,12,4,1,충청남도,0.01
2022,12,4,2,충청남도,0
2022,12,4,3,충청남도,0
2022,12,4,4,충청남도,0
2022,12,4,5,충청남도,0
2022,12,4,6,충청남도,0
2022,12,4,7,충청남도,0
2022,12,4,8,충청남도,2.68
2022,12,4,9,충청남도,48.61
2022,12,4,10,충청남도,111.23
2022,12,4,11,충청남도,134.23
2022,12,4,12,충청남도,177.31
2022,12,4,13,충청남도,197.07
2022,12,4,14,충청남도,140.61
2022,12,4,15,충청남도,88.06
2022,12,4,16,충청남도,61.3
2022,12,4,17,충청남도,55.47
2022,12,4,18,충청남도,66.86
2022,12,4,19,충청남도,60.18
2022,12,4,20,충청남도,49.2
2022,12,4,21,충청남도,19.7
2022,12,4,22,충청남도,10.9
2022,12,4,23,충청남도,4.84
2022,12,4,24,충청남도,0.13
2022,12,4,1,충청북도,0.05
2022,12,4,2,충청북도,0
2022,12,4,3,충청북도,0
2022,12,4,4,충청북도,0.07
2022,12,4,5,충청북도,0
2022,12,4,6,충청북도,0
2022,12,4,7,충청북도,0
2022,12,4,8,충청북도,1.91
2022,12,4,9,충청북도,29.14
2022,12,4,10,충청북도,61.9
2022,12,4,11,충청북도,64.76
2022,12,4,12,충청북도,78.76
2022,12,4,13,충청북도,104.34
2022,12,4,14,충청북도,80.02
2022,12,4,15,충청북도,39.77
2022,12,4,16,충청북도,24.26
2022,12,4,17,충청북도,9.28
2022,12,4,18,충청북도,24.82
2022,12,4,19,충청북도,31.01
2022,12,4,20,충청북도,26.93
2022,12,4,21,충청북도,14.3
2022,12,4,22,충청북도,5.45
2022,12,4,23,충청북도,1.49
2022,12,4,24,충청북도,0.19
2022,12,4,1,제주도,0
2022,12,4,2,제주도,0.13
2022,12,4,3,제주도,0.09
2022,12,4,4,제주도,0
2022,12,4,5,제주도,0
2022,12,4,6,제주도,0
2022,12,4,7,제주도,0
2022,12,4,8,제주도,0.6
2022,12,4,9,제주도,12.8
2022,12,4,10,제주도,36.51
2022,12,4,11,제주도,50.06
2022,12,4,12,제주도,74.96
2022,12,4,13,제주도,103.87
2022,12,4,14,제주도,90.27
2022,12,4,15,제주도,69.58
2022,12,4,16,제주도,29.13
2022,12,4,17,제주도,9.29
2022,12,4,18,제주도,3.98
2022,12,4,19,제주도,3.4
2022,12,4,20,제주도,2.92
2022,12,4,21,제주도,1.61
2022,12,4,22,제주도,0.31
2022,12,4,23,제주도,0
2022,12,4,24,제주도,0
2022,12,4,1,서울시,0
2022,12,4,2,서울시,0
2022,12,4,3,서울시,0
2022,12,4,4,서울시,0
2022,12,4,5,서울시,0
2022,12,4,6,서울시,0
2022,12,4,7,서울시,0
2022,12,4,8,서울시,0.02
2022,12,4,9,서울시,0.86
2022,12,4,10,서울시,3.42
2022,12,4,11,서울시,4.07
2022,12,4,12,서울시,4.36
2022,12,4,13,서울시,5.28
2022,12,4,14,서울시,4.16
2022,12,4,15,서울시,3.43
2022,12,4,16,서울시,2.19
2022,12,4,17,서울시,0.72
2022,12,4,18,서울시,0
2022,12,4,19,서울시,0.05
2022,12,4,20,서울시,0.05
2022,12,4,21,서울시,0
2022,12,4,22,서울시,0
2022,12,4,23,서울시,0
2022,12,4,24,서울시,0
2022,12,4,1,인천시,0
2022,12,4,2,인천시,0
2022,12,4,3,인천시,0
2022,12,4,4,인천시,0
2022,12,4,5,인천시,0
2022,12,4,6,인천시,0
2022,12,4,7,인천시,0
2022,12,4,8,인천시,0.04
2022,12,4,9,인천시,2.24
2022,12,4,10,인천시,8.37
2022,12,4,11,인천시,9.98
2022,12,4,12,인천시,10.35
2022,12,4,13,인천시,10.64
2022,12,4,14,인천시,8.52
2022,12,4,15,인천시,7.16
2022,12,4,16,인천시,4.81
2022,12,4,17,인천시,1.99
2022,12,4,18,인천시,1.61
2022,12,4,19,인천시,1.1
2022,12,4,20,인천시,0.76
2022,12,4,21,인천시,0.36
2022,12,4,22,인천시,0.05
2022,12,4,23,인천시,4.45
2022,12,4,24,인천시,2.73
2022,12,4,1,대전시,0
2022,12,4,2,대전시,0
2022,12,4,3,대전시,0
2022,12,4,4,대전시,0
2022,12,4,5,대전시,0
2022,12,4,6,대전시,0
2022,12,4,7,대전시,0
2022,12,4,8,대전시,0.06
2022,12,4,9,대전시,0.98
2022,12,4,10,대전시,2.11
2022,12,4,11,대전시,2.86
2022,12,4,12,대전시,2.76
2022,12,4,13,대전시,2.67
2022,12,4,14,대전시,2.43
2022,12,4,15,대전시,1.78
2022,12,4,16,대전시,0.94
2022,12,4,17,대전시,0.26
2022,12,4,18,대전시,0
2022,12,4,19,대전시,0
2022,12,4,20,대전시,0
2022,12,4,21,대전시,0
2022,12,4,22,대전시,0
2022,12,4,23,대전시,0
2022,12,4,24,대전시,0
2022,12,4,1,광주시,0
2022,12,4,2,광주시,0
2022,12,4,3,광주시,0
2022,12,4,4,광주시,0
2022,12,4,5,광주시,0
2022,12,4,6,광주시,0
2022,12,4,7,광주시,0
2022,12,4,8,광주시,0.3
2022,12,4,9,광주시,4.49
2022,12,4,10,광주시,14.83
2022,12,4,11,광주시,16.69
2022,12,4,12,광주시,16.11
2022,12,4,13,광주시,17.63
2022,12,4,14,광주시,20.24
2022,12,4,15,광주시,16.51
2022,12,4,16,광주시,11.63
2022,12,4,17,광주시,3.3
2022,12,4,18,광주시,2.01
2022,12,4,19,광주시,2.38
2022,12,4,20,광주시,1.45
2022,12,4,21,광주시,0.72
2022,12,4,22,광주시,0.13
2022,12,4,23,광주시,0
2022,12,4,24,광주시,0
2022,12,4,1,대구시,0
2022,12,4,2,대구시,0
2022,12,4,3,대구시,0
2022,12,4,4,대구시,0
2022,12,4,5,대구시,0
2022,12,4,6,대구시,0
2022,12,4,7,대구시,0
2022,12,4,8,대구시,0.4
2022,12,4,9,대구시,6.81
2022,12,4,10,대구시,18
2022,12,4,11,대구시,22.95
2022,12,4,12,대구시,25.68
2022,12,4,13,대구시,23.26
2022,12,4,14,대구시,19.22
2022,12,4,15,대구시,12.06
2022,12,4,16,대구시,6.93
2022,12,4,17,대구시,1.89
2022,12,4,18,대구시,1.12
2022,12,4,19,대구시,1.29
2022,12,4,20,대구시,3.35
2022,12,4,21,대구시,2.65
2022,12,4,22,대구시,2.21
2022,12,4,23,대구시,0.33
2022,12,4,24,대구시,0.04
2022,12,4,1,세종시,0
2022,12,4,2,세종시,0
2022,12,4,3,세종시,0
2022,12,4,4,세종시,0
2022,12,4,5,세종시,0
2022,12,4,6,세종시,0
2022,12,4,7,세종시,0
2022,12,4,8,세종시,0.1
2022,12,4,9,세종시,2.07
2022,12,4,10,세종시,4.82
2022,12,4,11,세종시,5.99
2022,12,4,12,세종시,6.65
2022,12,4,13,세종시,6.5
2022,12,4,14,세종시,6.04
2022,12,4,15,세종시,3.76
2022,12,4,16,세종시,2.13
2022,12,4,17,세종시,0.67
2022,12,4,18,세종시,1.48
2022,12,4,19,세종시,0.75
2022,12,4,20,세종시,0.3
2022,12,4,21,세종시,0
2022,12,4,22,세종시,0
2022,12,4,23,세종시,0
2022,12,4,24,세종시,0
2022,12,4,1,울산시,0
