거래일자,거래시간,지역,태양광발전량(MWh),풍력발전량(MWh)
2023-07-27,14,대전시,7.762714,0
2023-07-27,15,대전시,8.168374,0
2023-07-27,16,대전시,5.40242,0
2023-07-27,17,대전시,4.272275,0
2023-07-27,18,대전시,2.252063,0
2023-07-27,19,대전시,0.389399,0
2023-07-27,20,대전시,0.056991,0
2023-07-27,21,대전시,0,0
2023-07-27,22,대전시,0,0
2023-07-27,23,대전시,0,0
2023-07-27,24,대전시,0,0
2023-07-27,01,부산시,0.44448,0
2023-07-27,02,부산시,0.31008,0
2023-07-27,03,부산시,0,0
2023-07-27,04,부산시,0,0
2023-07-27,05,부산시,0,0
2023-07-27,06,부산시,0.173661,0
2023-07-27,07,부산시,6.27755,0
2023-07-27,08,부산시,22.267453,0
2023-07-27,09,부산시,41.269161,0
2023-07-27,10,부산시,56.43988,0
2023-07-27,11,부산시,66.117893,0
2023-07-27,12,부산시,69.942622,0
2023-07-27,13,부산시,75.507457,0
2023-07-27,14,부산시,73.599109,0
2023-07-27,15,부산시,69.056484,0
2023-07-27,16,부산시,57.944981,0
2023-07-27,17,부산시,41.603979,0
2023-07-27,18,부산시,22.703219,0
2023-07-27,19,부산시,6.654438,0
2023-07-27,20,부산시,2.810641,0
2023-07-27,21,부산시,2.523264,0
2023-07-27,22,부산시,1.818492,0
2023-07-27,23,부산시,0.69996,0
2023-07-27,24,부산시,0.50224,0
2023-07-27,01,서울시,0,0
2023-07-27,02,서울시,0,0
2023-07-27,03,서울시,0,0
2023-07-27,04,서울시,0,0
2023-07-27,05,서울시,0,0
2023-07-27,06,서울시,0.012092,0
2023-07-27,07,서울시,0.682496,0
2023-07-27,08,서울시,2.804762,0
2023-07-27,09,서울시,5.498419,0
2023-07-27,10,서울시,6.332803,0
2023-07-27,11,서울시,7.866635,0
2023-07-27,12,서울시,6.41154,0
2023-07-27,13,서울시,6.712433,0
2023-07-27,14,서울시,7.682757,0
2023-07-27,15,서울시,5.681857,0
2023-07-27,16,서울시,5.073821,0
2023-07-27,17,서울시,4.773895,0
2023-07-27,18,서울시,2.807175,0
2023-07-27,19,서울시,1.303124,0
2023-07-27,20,서울시,0.346081,0
2023-07-27,21,서울시,0.16508,0
2023-07-27,22,서울시,0.0708,0
2023-07-27,23,서울시,0,0
2023-07-27,24,서울시,0,0
2023-07-27,01,세종시,0,0
2023-07-27,02,세종시,0,0
2023-07-27,03,세종시,0,0
2023-07-27,04,세종시,0,0
2023-07-27,05,세종시,0,0
2023-07-27,06,세종시,0.013824,0
2023-07-27,07,세종시,0.615487,0
2023-07-27,08,세종시,3.393133,0
2023-07-27,09,세종시,6.625599,0
2023-07-27,10,세종시,11.647639,0
2023-07-27,11,세종시,16.510701,0
2023-07-27,12,세종시,17.976236,0
2023-07-27,13,세종시,17.954516,0
2023-07-27,14,세종시,19.334987,0
2023-07-27,15,세종시,15.139675,0
2023-07-27,16,세종시,14.866932,0
2023-07-27,17,세종시,13.354829,0
2023-07-27,18,세종시,8.662541,0
2023-07-27,19,세종시,4.678607,0
2023-07-27,20,세종시,2.333968,0
2023-07-27,21,세종시,0.996838,0
2023-07-27,22,세종시,0.685956,0
2023-07-27,23,세종시,0,0
2023-07-27,24,세종시,0,0
2023-07-27,01,울산시,0,0
2023-07-27,02,울산시,0,0
2023-07-27,03,울산시,0,0
2023-07-27,04,울산시,0,0
2023-07-27,05,울산시,0,0
2023-07-27,06,울산시,0.074375,0
2023-07-27,07,울산시,2.057088,0
2023-07-27,08,울산시,7.785067,0
2023-07-27,09,울산시,14.708785,0
2023-07-27,10,울산시,20.429856,0
2023-07-27,11,울산시,24.448573,0
2023-07-27,12,울산시,26.471198,0
2023-07-27,13,울산시,24.56116,0
2023-07-27,14,울산시,24.153027,0
2023-07-27,15,울산시,21.870012,0
2023-07-27,16,울산시,18.374504,0
2023-07-27,17,울산시,13.374691,0
2023-07-27,18,울산시,7.332428,0
2023-07-27,19,울산시,2.15805,0
2023-07-27,20,울산시,0.452535,0
2023-07-27,21,울산시,0.33928,0
2023-07-27,22,울산시,0.29136,0
2023-07-27,23,울산시,0.1456,0
2023-07-27,24,울산시,0,0
2023-07-27,01,인천시,0,0
2023-07-27,02,인천시,0,0
2023-07-27,03,인천시,0,0
2023-07-27,04,인천시,0,0
2023-07-27,05,인천시,0,0
2023-07-27,06,인천시,0.026867,0
2023-07-27,07,인천시,1.656542,0
2023-07-27,08,인천시,6.430303,0
2023-07-27,09,인천시,11.264287,0
2023-07-27,10,인천시,17.475564,0
2023-07-27,11,인천시,21.350574,0
2023-07-27,12,인천시,25.317763,0
2023-07-27,13,인천시,26.713586,0
2023-07-27,14,인천시,26.651905,0
2023-07-27,15,인천시,28.087634,0
2023-07-27,16,인천시,26.777051,0
2023-07-27,17,인천시,23.647422,0
2023-07-27,18,인천시,16.807246,0
2023-07-27,19,인천시,8.910168,0
2023-07-27,20,인천시,4.374015,0
2023-07-27,21,인천시,2.740563,0
2023-07-27,22,인천시,1.799008,0
2023-07-27,23,인천시,0.05184,0
2023-07-27,24,인천시,0.00008,0
2023-07-27,01,전라남도,0.705185,35.14679
2023-07-27,02,전라남도,0.110232,23.025758
2023-07-27,03,전라남도,0.005112,28.023102
2023-07-27,04,전라남도,0.00648,21.545847
2023-07-27,05,전라남도,0,17.333463
2023-07-27,06,전라남도,1.471882,16.586726
2023-07-27,07,전라남도,54.439004,16.226236
2023-07-27,08,전라남도,247.332405,15.913018
2023-07-27,09,전라남도,534.607053,21.525443
2023-07-27,10,전라남도,849.424602,43.441456
2023-07-27,11,전라남도,1054.431111,49.977592
2023-07-27,12,전라남도,1158.437159,46.253408
2023-07-27,13,전라남도,1288.648157,62.342562
2023-07-27,14,전라남도,1455.550072,31.788258
2023-07-27,15,전라남도,1341.240988,27.871283
2023-07-27,16,전라남도,1236.313779,30.328218
2023-07-27,17,전라남도,1032.829178,47.147799
2023-07-27,18,전라남도,853.224705,55.628704
2023-07-27,19,전라남도,684.638224,50.470234
2023-07-27,20,전라남도,506.534834,41.10096
2023-07-27,21,전라남도,385.157707,38.31156
2023-07-27,22,전라남도,130.089568,50.429435
2023-07-27,23,전라남도,21.130435,37.738642
2023-07-27,24,전라남도,5.298804,46.951658
2023-07-27,01,전라북도,0.825132,127.129115
2023-07-27,02,전라북도,0.146704,0
2023-07-27,03,전라북도,0.38752,0
2023-07-27,04,전라북도,0.3996,0
2023-07-27,05,전라북도,0.35424,222.74246
2023-07-27,06,전라북도,0.633572,0
2023-07-27,07,전라북도,31.145741,0
2023-07-27,08,전라북도,115.440505,0
2023-07-27,09,전라북도,234.642635,0
2023-07-27,10,전라북도,360.719083,0
2023-07-27,11,전라북도,408.11414,0
2023-07-27,12,전라북도,419.383539,0
2023-07-27,13,전라북도,455.747105,0
2023-07-27,14,전라북도,448.733748,0
2023-07-27,15,전라북도,434.111187,0
2023-07-27,16,전라북도,379.368225,0
2023-07-27,17,전라북도,288.46391,0
2023-07-27,18,전라북도,211.327884,0
2023-07-27,19,전라북도,123.339144,0
2023-07-27,20,전라북도,67.627192,0
2023-07-27,21,전라북도,44.047039,0
2023-07-27,22,전라북도,26.345841,0
2023-07-27,23,전라북도,14.108669,0
2023-07-27,24,전라북도,3.237436,0
2023-07-27,01,제주도,0.000536,54.322041
2023-07-27,02,제주도,0.000504,44.662112
2023-07-27,03,제주도,0.047352,47.089108
2023-07-27,04,제주도,0.050168,30.813678
2023-07-27,05,제주도,0.006464,39.073945
2023-07-27,06,제주도,0.183923,34.850838
2023-07-27,07,제주도,8.467912,28.717796
2023-07-27,08,제주도,47.881046,26.130922
2023-07-27,09,제주도,112.438846,26.230834
2023-07-27,10,제주도,171.816731,20.295177
2023-07-27,11,제주도,203.172937,14.612886
2023-07-27,12,제주도,237.875503,11.371029
2023-07-27,13,제주도,271.382165,11.617289
2023-07-27,14,제주도,252.961442,9.987529
2023-07-27,15,제주도,169.071251,10.146643
2023-07-27,16,제주도,150.563638,17.932235
2023-07-27,17,제주도,128.157803,21.145017
2023-07-27,18,제주도,71.486376,19.749137
2023-07-27,19,제주도,27.478581,21.647147
2023-07-27,20,제주도,9.605455,15.283702
2023-07-27,21,제주도,7.253277,24.338782
2023-07-27,22,제주도,4.654658,30.580716
2023-07-27,23,제주도,2.00492,22.555887
2023-07-27,24,제주도,0.416088,18.960239
2023-07-27,01,충청남도,0.84384,0
2023-07-27,02,충청남도,0.21524,0
2023-07-27,03,충청남도,0.048,0
2023-07-27,04,충청남도,0.05916,0
2023-07-27,05,충청남도,0.05928,0
2023-07-27,06,충청남도,0.211133,0
2023-07-27,07,충청남도,24.812115,0
2023-07-27,08,충청남도,103.928766,0
2023-07-27,09,충청남도,216.389689,0
2023-07-27,10,충청남도,287.029017,0
2023-07-27,11,충청남도,312.297253,0
2023-07-27,12,충청남도,364.437906,0
2023-07-27,13,충청남도,422.444176,0
2023-07-27,14,충청남도,440.813469,0
2023-07-27,15,충청남도,451.296905,0
2023-07-27,16,충청남도,424.062463,0
2023-07-27,17,충청남도,375.821103,0
2023-07-27,18,충청남도,276.456251,0
2023-07-27,19,충청남도,185.576781,0
2023-07-27,20,충청남도,130.635767,0
2023-07-27,21,충청남도,77.331431,0
2023-07-27,22,충청남도,37.165424,0
2023-07-27,23,충청남도,13.059325,0
2023-07-27,24,충청남도,2.741124,0
2023-07-27,01,충청북도,0,0
2023-07-27,02,충청북도,0,0
2023-07-27,03,충청북도,0,0
2023-07-27,04,충청북도,0.2474,0
2023-07-27,05,충청북도,0.2642,0
2023-07-27,06,충청북도,0.570459,0
2023-07-27,07,충청북도,9.37506,0
2023-07-27,08,충청북도,37.62495,0
2023-07-27,09,충청북도,81.309877,0
2023-07-27,10,충청북도,138.154051,0
2023-07-27,11,충청북도,159.904102,0
2023-07-27,12,충청북도,168.907128,0
2023-07-27,13,충청북도,174.389948,0
2023-07-27,14,충청북도,190.179796,0
2023-07-27,15,충청북도,183.823888,0
2023-07-27,16,충청북도,151.625099,0
2023-07-27,17,충청북도,136.87507,0
2023-07-27,18,충청북도,104.887206,0
2023-07-27,19,충청북도,63.614,0
2023-07-27,20,충청북도,47.913868,0
2023-07-27,21,충청북도,38.007428,0
2023-07-27,22,충청북도,16.810744,0
2023-07-27,23,충청북도,6.60116,0
2023-07-27,24,충청북도,2.322922,0
2023-07-28,01,강원도,0.58142,7.709604
2023-07-28,02,강원도,0.0036,8.891404
2023-07-28,03,강원도,0.024,11.671074
2023-07-28,04,강원도,0,15.934253
2023-07-28,05,강원도,0,13.784922
2023-07-28,06,강원도,1.152704,20.596752
2023-07-28,07,강원도,22.4051,54.962069
2023-07-28,08,강원도,84.194031,178.902594
2023-07-28,09,강원도,179.074082,224.198737
2023-07-28,10,강원도,281.447569,125.504673
2023-07-28,11,강원도,319.539475,145.121835
2023-07-28,12,강원도,348.331843,69.265979
2023-07-28,13,강원도,350.41052,30.140936
2023-07-28,14,강원도,353.015807,19.64259
2023-07-28,15,강원도,337.167195,19.842486
2023-07-28,16,강원도,282.036373,20.637949
2023-07-28,17,강원도,239.296187,21.309916
2023-07-28,18,강원도,154.48976,29.818151
2023-07-28,19,강원도,95.23299,48.103468
2023-07-28,20,강원도,79.945625,42.334908
2023-07-28,21,강원도,68.192664,57.381164
2023-07-28,22,강원도,48.195288,61.029031
2023-07-28,23,강원도,17.987948,65.093884
2023-07-28,24,강원도,4.082953,68.584353
2023-07-28,01,경기도,0.111213,0
2023-07-28,02,경기도,0.03268,0
2023-07-28,03,경기도,0,0
2023-07-28,04,경기도,0,0
2023-07-28,05,경기도,0,0
2023-07-28,06,경기도,0.186757,0
2023-07-28,07,경기도,10.519423,0
2023-07-28,08,경기도,42.731958,0
2023-07-28,09,경기도,93.235846,0
2023-07-28,10,경기도,147.707388,0
2023-07-28,11,경기도,171.536517,0
2023-07-28,12,경기도,186.353377,0
2023-07-28,13,경기도,189.045921,0
2023-07-28,14,경기도,178.991066,0
2023-07-28,15,경기도,153.885423,0
2023-07-28,16,경기도,154.850485,0
2023-07-28,17,경기도,126.590127,0
2023-07-28,18,경기도,79.83473,0
2023-07-28,19,경기도,39.102949,0
2023-07-28,20,경기도,18.488297,0
2023-07-28,21,경기도,16.186156,0
2023-07-28,22,경기도,11.391995,0
2023-07-28,23,경기도,4.863218,0
2023-07-28,24,경기도,1.250555,0
2023-07-28,01,경상남도,0.362568,0
2023-07-28,02,경상남도,0,0
2023-07-28,03,경상남도,0.564,0
2023-07-28,04,경상남도,0.5808,0
2023-07-28,05,경상남도,0.5796,0
2023-07-28,06,경상남도,1.441172,0
2023-07-28,07,경상남도,18.734299,0
2023-07-28,08,경상남도,62.80059,0
2023-07-28,09,경상남도,117.665419,0
2023-07-28,10,경상남도,161.568578,0
2023-07-28,11,경상남도,192.366453,0
2023-07-28,12,경상남도,209.293189,0
2023-07-28,13,경상남도,219.203558,0
2023-07-28,14,경상남도,221.793145,203.01213
2023-07-28,15,경상남도,216.52931,192.286667
2023-07-28,16,경상남도,195.46252,0
2023-07-28,17,경상남도,164.245201,0
2023-07-28,18,경상남도,110.255599,0
2023-07-28,19,경상남도,52.794271,0
2023-07-28,20,경상남도,31.393646,0
2023-07-28,21,경상남도,22.048726,0
2023-07-28,22,경상남도,13.494463,0
2023-07-28,23,경상남도,5.264224,0
2023-07-28,24,경상남도,1.908484,0
2023-07-28,01,경상북도,0.87754,13.456284
2023-07-28,02,경상북도,0.043097,13.136792
2023-07-28,03,경상북도,0.01152,18.905008
2023-07-28,04,경상북도,0.010847,28.460237
2023-07-28,05,경상북도,0.00004,38.858735
2023-07-28,06,경상북도,1.024074,77.993632
2023-07-28,07,경상북도,28.531883,0
2023-07-28,08,경상북도,98.689499,0
2023-07-28,09,경상북도,204.623016,0
2023-07-28,10,경상북도,296.755108,0
2023-07-28,11,경상북도,346.292204,0
2023-07-28,12,경상북도,403.458042,0
2023-07-28,13,경상북도,423.495246,0
2023-07-28,14,경상북도,423.569081,39.674042
2023-07-28,15,경상북도,409.509081,37.088124
2023-07-28,16,경상북도,355.720639,47.91972
2023-07-28,17,경상북도,247.736765,57.896065
2023-07-28,18,경상북도,144.637746,54.19395
2023-07-28,19,경상북도,91.087529,108.442004
2023-07-28,20,경상북도,70.148693,132.26932
2023-07-28,21,경상북도,65.781269,144.325175
2023-07-28,22,경상북도,46.640197,189.644049
2023-07-28,23,경상북도,21.302639,97.092497
2023-07-28,24,경상북도,6.073208,108.25486
2023-07-28,01,광주시,0,0
2023-07-28,02,광주시,0,0
2023-07-28,03,광주시,0,0
2023-07-28,04,광주시,0,0
2023-07-28,05,광주시,0,0
2023-07-28,06,광주시,0.0143,0
2023-07-28,07,광주시,1.319421,0
2023-07-28,08,광주시,5.852547,0
2023-07-28,09,광주시,13.102447,0
2023-07-28,10,광주시,16.697793,0
2023-07-28,11,광주시,18.009568,0
2023-07-28,12,광주시,24.090937,0
2023-07-28,13,광주시,23.901116,0
2023-07-28,14,광주시,22.567017,0
2023-07-28,15,광주시,26.582706,0
2023-07-28,16,광주시,21.82964,0
2023-07-28,17,광주시,13.309904,0
2023-07-28,18,광주시,10.058759,0
2023-07-28,19,광주시,5.008186,0
2023-07-28,20,광주시,1.74688,0
2023-07-28,21,광주시,1.05186,0
2023-07-28,22,광주시,0.60812,0
2023-07-28,23,광주시,0.01794,0
2023-07-28,24,광주시,0,0
2023-07-28,01,대구시,0,0
2023-07-28,02,대구시,0,0
2023-07-28,03,대구시,0,0
2023-07-28,04,대구시,0,0
2023-07-28,05,대구시,0,0
2023-07-28,06,대구시,0.176435,0
2023-07-28,07,대구시,3.480498,0
2023-07-28,08,대구시,8.38828,0
2023-07-28,09,대구시,18.210579,0
2023-07-28,10,대구시,22.304126,0
2023-07-28,11,대구시,26.850452,0
2023-07-28,12,대구시,32.183667,0
2023-07-28,13,대구시,34.735708,0
2023-07-28,14,대구시,34.545397,0
2023-07-28,15,대구시,34.11345,0
2023-07-28,16,대구시,29.661588,0
2023-07-28,17,대구시,23.722275,0
2023-07-28,18,대구시,14.268478,0
2023-07-28,19,대구시,5.250793,0
2023-07-28,20,대구시,2.578965,0
2023-07-28,21,대구시,0.990456,0
2023-07-28,22,대구시,0.72282,0
2023-07-28,23,대구시,0.12672,0
2023-07-28,24,대구시,0,0
2023-07-28,01,대전시,0,0
2023-07-28,02,대전시,0,0
2023-07-28,03,대전시,0,0
2023-07-28,04,대전시,0,0
2023-07-28,05,대전시,0,0
2023-07-28,06,대전시,0.002473,0
2023-07-28,07,대전시,0.415261,0
2023-07-28,08,대전시,2.077635,0
2023-07-28,09,대전시,4.256548,0
2023-07-28,10,대전시,5.935807,0
2023-07-28,11,대전시,7.182366,0
2023-07-28,12,대전시,7.744134,0
2023-07-28,13,대전시,7.147909,0
2023-07-28,14,대전시,5.291487,0
2023-07-28,15,대전시,4.451374,0
2023-07-28,16,대전시,3.359388,0
2023-07-28,17,대전시,3.254812,0
2023-07-28,18,대전시,3.522936,0
2023-07-28,19,대전시,1.767809,0
2023-07-28,20,대전시,0.136158,0
2023-07-28,21,대전시,0,0
2023-07-28,22,대전시,0,0
2023-07-28,23,대전시,0,0
2023-07-28,24,대전시,0,0
2023-07-28,01,부산시,0,0
2023-07-28,02,부산시,0,0
2023-07-28,03,부산시,0,0
2023-07-28,04,부산시,0,0
2023-07-28,05,부산시,0,0
2023-07-28,06,부산시,0.384163,0
2023-07-28,07,부산시,5.748858,0
2023-07-28,08,부산시,17.176369,0
2023-07-28,09,부산시,34.712016,0
2023-07-28,10,부산시,45.457508,0
2023-07-28,11,부산시,59.28532,0
2023-07-28,12,부산시,65.543731,0
2023-07-28,13,부산시,69.169017,0
2023-07-28,14,부산시,71.125056,0
2023-07-28,15,부산시,64.336676,0
2023-07-28,16,부산시,48.619151,0
2023-07-28,17,부산시,37.702073,0
2023-07-28,18,부산시,22.816289,0
2023-07-28,19,부산시,9.573123,0
2023-07-28,20,부산시,3.181622,0
2023-07-28,21,부산시,2.576432,0
2023-07-28,22,부산시,1.31774,0
2023-07-28,23,부산시,0.1274,0
2023-07-28,24,부산시,0.02508,0
2023-07-28,01,서울시,0,0
2023-07-28,02,서울시,0,0
2023-07-28,03,서울시,0,0
2023-07-28,04,서울시,0,0
2023-07-28,05,서울시,0,0
2023-07-28,06,서울시,0.00595,0
2023-07-28,07,서울시,0.698907,0
2023-07-28,08,서울시,2.379611,0
2023-07-28,09,서울시,5.466032,0
2023-07-28,10,서울시,8.147109,0
2023-07-28,11,서울시,7.707618,0
2023-07-28,12,서울시,9.718339,0
2023-07-28,13,서울시,9.371316,0
2023-07-28,14,서울시,8.596985,0
2023-07-28,15,서울시,8.872165,0
2023-07-28,16,서울시,7.121566,0
2023-07-28,17,서울시,5.100978,0
2023-07-28,18,서울시,3.239418,0
2023-07-28,19,서울시,1.71046,0
2023-07-28,20,서울시,0.347561,0
2023-07-28,21,서울시,0.1658,0
2023-07-28,22,서울시,0.16592,0
2023-07-28,23,서울시,0.15056,0
2023-07-28,24,서울시,0.00788,0
2023-07-28,01,세종시,0,0
2023-07-28,02,세종시,0,0
2023-07-28,03,세종시,0,0
2023-07-28,04,세종시,0,0
2023-07-28,05,세종시,0,0
2023-07-28,06,세종시,0.018856,0
2023-07-28,07,세종시,1.117658,0
2023-07-28,08,세종시,4.566937,0
2023-07-28,09,세종시,7.979378,0
2023-07-28,10,세종시,12.569567,0
2023-07-28,11,세종시,15.998652,0
2023-07-28,12,세종시,17.712518,0
2023-07-28,13,세종시,17.752537,0
2023-07-28,14,세종시,18.065889,0
2023-07-28,15,세종시,17.977071,0
2023-07-28,16,세종시,15.204615,0
2023-07-28,17,세종시,12.389601,0
2023-07-28,18,세종시,8.94235,0
2023-07-28,19,세종시,4.8057,0
2023-07-28,20,세종시,1.920944,0
2023-07-28,21,세종시,0.997798,0
2023-07-28,22,세종시,0.743257,0
2023-07-28,23,세종시,0.061468,0
2023-07-28,24,세종시,0,0
2023-07-28,01,울산시,0,0
2023-07-28,02,울산시,0,0
2023-07-28,03,울산시,0,0
2023-07-28,04,울산시,0,0
2023-07-28,05,울산시,0,0
2023-07-28,06,울산시,0.238205,0
2023-07-28,07,울산시,3.425428,0
2023-07-28,08,울산시,7.735098,0
2023-07-28,09,울산시,14.225564,0
2023-07-28,10,울산시,15.076972,0
2023-07-28,11,울산시,18.255666,0
2023-07-28,12,울산시,19.839899,0
2023-07-28,13,울산시,23.828907,0
2023-07-28,14,울산시,25.547749,0
2023-07-28,15,울산시,22.809831,0
2023-07-28,16,울산시,18.101385,0
2023-07-28,17,울산시,13.797411,0
2023-07-28,18,울산시,7.653248,0
2023-07-28,19,울산시,2.589686,0
2023-07-28,20,울산시,0.519459,0
2023-07-28,21,울산시,0.38756,0
2023-07-28,22,울산시,0.3034,0
2023-07-28,23,울산시,0.15836,0
2023-07-28,24,울산시,0.00612,0
2023-07-28,01,인천시,0,0
2023-07-28,02,인천시,0,0
2023-07-28,03,인천시,0,0
2023-07-28,04,인천시,0,0
2023-07-28,05,인천시,0,0
2023-07-28,06,인천시,0.01432,0
2023-07-28,07,인천시,1.472654,0
2023-07-28,08,인천시,6.227136,0
2023-07-28,09,인천시,13.020242,0
2023-07-28,10,인천시,18.859188,0
2023-07-28,11,인천시,22.127056,0
2023-07-28,12,인천시,25.58687,0
2023-07-28,13,인천시,28.217565,0
2023-07-28,14,인천시,29.494951,0
2023-07-28,15,인천시,28.129986,0
2023-07-28,16,인천시,26.291829,0
2023-07-28,17,인천시,23.842751,0
2023-07-28,18,인천시,16.520531,0
2023-07-28,19,인천시,5.931928,0
2023-07-28,20,인천시,6.553441,0
2023-07-28,21,인천시,3.544003,0
2023-07-28,22,인천시,1.647427,0
2023-07-28,23,인천시,0.05376,0
2023-07-28,24,인천시,0,0
2023-07-28,01,전라남도,0.820132,43.669747
2023-07-28,02,전라남도,0.105696,37.100999
2023-07-28,03,전라남도,0.003696,51.839438
2023-07-28,04,전라남도,0.008088,49.031085
2023-07-28,05,전라남도,0,43.36691
2023-07-28,06,전라남도,0.451366,27.906691
2023-07-28,07,전라남도,52.637046,18.078663
2023-07-28,08,전라남도,213.307926,14.635201
2023-07-28,09,전라남도,417.867917,18.058367
2023-07-28,10,전라남도,685.718325,20.047409
2023-07-28,11,전라남도,821.649902,27.977415
2023-07-28,12,전라남도,772.764848,19.15331
2023-07-28,13,전라남도,877.639518,13.742392
2023-07-28,14,전라남도,905.757174,14.068972
2023-07-28,15,전라남도,973.65021,14.128667
2023-07-28,16,전라남도,812.935964,11.356197
2023-07-28,17,전라남도,840.879323,15.737331
2023-07-28,18,전라남도,654.014706,26.551723
2023-07-28,19,전라남도,582.633507,31.903652
2023-07-28,20,전라남도,458.465864,53.011161
2023-07-28,21,전라남도,238.64839,47.347071
2023-07-28,22,전라남도,40.037168,47.501139
2023-07-28,23,전라남도,9.933531,68.702919
2023-07-28,24,전라남도,1.620856,48.092783
2023-07-28,01,전라북도,0.479156,0
2023-07-28,02,전라북도,0.240292,0
2023-07-28,03,전라북도,0.548808,0
2023-07-28,04,전라북도,0.401,0
2023-07-28,05,전라북도,0.3996,0
2023-07-28,06,전라북도,0.83898,0
2023-07-28,07,전라북도,30.902809,193.542176
2023-07-28,08,전라북도,115.134156,116.905476
2023-07-28,09,전라북도,217.361747,154.33015
2023-07-28,10,전라북도,311.954143,135.719268
2023-07-28,11,전라북도,380.57546,204.555512
2023-07-28,12,전라북도,413.579725,132.076481
2023-07-28,13,전라북도,464.869369,197.650169
2023-07-28,14,전라북도,453.783689,0
2023-07-28,15,전라북도,464.004277,0
2023-07-28,16,전라북도,417.767693,0
2023-07-28,17,전라북도,337.034393,154.088513
2023-07-28,18,전라북도,223.009639,227.928135
2023-07-28,19,전라북도,108.202527,29.32887
2023-07-28,20,전라북도,63.525162,130.089602
2023-07-28,21,전라북도,51.132571,0
2023-07-28,22,전라북도,32.764757,0
2023-07-28,23,전라북도,15.303325,0
2023-07-28,24,전라북도,3.32137,0
2023-07-28,01,제주도,0.00048,20.369244
2023-07-28,02,제주도,0.000488,23.904259
2023-07-28,03,제주도,0.04732,22.865204
2023-07-28,04,제주도,0.050604,30.224725
2023-07-28,05,제주도,0.006432,27.443039
2023-07-28,06,제주도,0.126151,29.720977
2023-07-28,07,제주도,11.989356,31.608132
2023-07-28,08,제주도,45.644481,23.779365
2023-07-28,09,제주도,78.658056,20.679348
2023-07-28,10,제주도,118.375366,13.255376
2023-07-28,11,제주도,132.695601,10.425297
2023-07-28,12,제주도,160.465198,9.346628
2023-07-28,13,제주도,131.610795,11.116557
2023-07-28,14,제주도,78.266772,12.560566
2023-07-28,15,제주도,28.500075,9.903875
2023-07-28,16,제주도,29.628788,25.353113
2023-07-28,17,제주도,51.810045,73.065935
2023-07-28,18,제주도,44.076988,67.943978
2023-07-28,19,제주도,23.861159,87.577635
2023-07-28,20,제주도,6.757874,46.101204
2023-07-28,21,제주도,2.894864,40.719478
2023-07-28,22,제주도,0.678392,41.126509
2023-07-28,23,제주도,0.040496,40.185147
2023-07-28,24,제주도,0.000528,41.538099
2023-07-28,01,충청남도,0.82442,0
2023-07-28,02,충청남도,0.38856,0
2023-07-28,03,충청남도,0.012,0
2023-07-28,04,충청남도,0.00004,0
2023-07-28,05,충청남도,0,0
2023-07-28,06,충청남도,0.331134,0
2023-07-28,07,충청남도,27.076895,0
2023-07-28,08,충청남도,113.334564,0
2023-07-28,09,충청남도,230.350087,0
2023-07-28,10,충청남도,345.411473,0
2023-07-28,11,충청남도,388.969705,0
2023-07-28,12,충청남도,455.171143,0
2023-07-28,13,충청남도,456.292217,0
2023-07-28,14,충청남도,502.772268,0
2023-07-28,15,충청남도,487.771149,0
2023-07-28,16,충청남도,466.413964,0
2023-07-28,17,충청남도,378.841736,0
2023-07-28,18,충청남도,276.4875,0
2023-07-28,19,충청남도,179.71506,0
2023-07-28,20,충청남도,124.480142,0
2023-07-28,21,충청남도,79.94806,0
2023-07-28,22,충청남도,44.894589,0
2023-07-28,23,충청남도,13.015012,0
2023-07-28,24,충청남도,3.387384,0
2023-07-28,01,충청북도,0.5868,0
2023-07-28,02,충청북도,0,0
2023-07-28,03,충청북도,0,0
2023-07-28,04,충청북도,0.2472,0
2023-07-28,05,충청북도,0.264,0
2023-07-28,06,충청북도,0.476947,0
2023-07-28,07,충청북도,11.191521,0
2023-07-28,08,충청북도,38.698387,0
2023-07-28,09,충청북도,81.271216,0
2023-07-28,10,충청북도,129.426538,0
2023-07-28,11,충청북도,154.99191,0
2023-07-28,12,충청북도,169.561318,0
2023-07-28,13,충청북도,171.93007,0
2023-07-28,14,충청북도,171.394432,0
2023-07-28,15,충청북도,174.092926,0
2023-07-28,16,충청북도,151.331472,0
2023-07-28,17,충청북도,133.108336,0
2023-07-28,18,충청북도,100.14581,0
2023-07-28,19,충청북도,63.42179,0
2023-07-28,20,충청북도,47.618252,0
2023-07-28,21,충청북도,38.086198,0
2023-07-28,22,충청북도,15.584799,0
2023-07-28,23,충청북도,6.416756,0
2023-07-28,24,충청북도,2.283719,0
2023-07-29,01,강원도,1.019298,61.142541
2023-07-29,02,강원도,0.450978,83.753656
2023-07-29,03,강원도,0.171965,130.982548
2023-07-29,04,강원도,0,186.892395
2023-07-29,05,강원도,0.0002,270.191846
2023-07-29,06,강원도,0.86875,165.58392
2023-07-29,07,강원도,24.170543,119.543964
2023-07-29,08,강원도,83.740602,205.118461
2023-07-29,09,강원도,177.229051,0
2023-07-29,10,강원도,277.278873,206.283634
2023-07-29,11,강원도,298.343331,178.14323
2023-07-29,12,강원도,320.856238,104.358166
2023-07-29,13,강원도,337.882973,142.581192
2023-07-29,14,강원도,358.555022,56.983075
2023-07-29,15,강원도,339.272028,47.786813
2023-07-29,16,강원도,292.951849,37.31952
